cell_group,gene_id,gene_short_name,fraction_expressing,mean_expression,specificity
NeuPre,ENSMUSG00000052613,Pcdh15,0.6270477518299059,3.257475502899586,0.3509559959715103
NeuPre,ENSMUSG00000053025,Sv2b,0.5859184384803068,2.0307775629083906,0.35034610300705593
NeuPre,ENSMUSG00000005338,Cadm3,0.5733705123736493,1.120458229169957,0.3484894966448421
NeuPre,ENSMUSG00000021892,Sh3bp5,0.152317880794702,0.1767517218481748,0.34735526353818513
NeuPre,ENSMUSG00000047261,Gap43,0.15894039735099338,0.2869202384557905,0.34603477594541776
NeuPre,ENSMUSG00000044288,Cnr1,0.16904844893691182,0.21101867165090415,0.34303629264929925
NeuPre,ENSMUSG00000016150,Tenm1,0.17776228651097944,0.3262676136270419,0.34027656367005377
NeuPre,ENSMUSG00000030519,Apba2,0.5423492506099686,0.9170478365715297,0.33948673529465623
NeuPre,ENSMUSG00000035580,Kcnh8,0.09968630184733357,0.11155286902562042,0.33760970354795194
NeuPre,ENSMUSG00000021256,Vash1,0.11502265597769258,0.11102147981340421,0.3375676579980872
NeuPre,ENSMUSG00000016349,Eef1a2,0.16312303938654585,0.23069467524906107,0.337567278406376
NeuPre,ENSMUSG00000061911,Myt1l,0.20320669222725687,0.39599776949475574,0.3374193194381836
NeuPre,ENSMUSG00000019146,Cacng2,0.11432554897176717,0.15428032991784585,0.33720444357413115
NeuPre,ENSMUSG00000067285,Gm16223,0.07598466364586964,0.08171440872048376,0.33632945820640403
NeuPre,ENSMUSG00000055471,Alk,0.628093412338794,3.8137990009802394,0.3322420319849355
NeuPre,ENSMUSG00000055373,Fut9,0.1321017776228651,0.16744954557069106,0.3301084993961011
NeuPre,ENSMUSG00000037872,Ackr1,0.17880794701986755,0.22277069477756187,0.3281891066573662
NeuPre,ENSMUSG00000003410,Elavl3,0.7357964447542698,1.74256469880284,0.3269915729277525
NeuPre,ENSMUSG00000008658,Rbfox1,0.3157894736842105,1.209166676400127,0.324482245596454
NeuPre,ENSMUSG00000030310,Slc6a1,0.15719762983617985,0.1812759721964908,0.32443330709075424
NeuPre,ENSMUSG00000066392,Nrxn3,0.9944231439525967,42.46081476782825,0.3235085195614493
NeuPre,ENSMUSG00000024268,Celf4,0.6016033461136284,1.5711139616891174,0.3224312708589915
NeuPre,ENSMUSG00000067889,Sptbn2,0.06134541652143604,0.05652563236948058,0.3221765988239552
NeuPre,ENSMUSG00000033510,Otud7a,0.7420704078075985,1.9230014353847715,0.3212722684600514
NeuPre,ENSMUSG00000000202,Btbd17,0.414430115022656,0.640586237324651,0.3182993604744747
NeuPre,ENSMUSG00000018411,Mapt,0.7127919135587313,1.5273221732664648,0.31727828145377046
NeuPre,ENSMUSG00000037833,Sh2d4b,0.17044266294876265,0.21895966746577392,0.3166015906364624
NeuPre,ENSMUSG00000037653,Kctd8,0.47054722899965146,1.146039217584176,0.3162209960700506
NeuPre,ENSMUSG00000001334,Fndc5,0.11955385151620773,0.14417608376902186,0.3154640830306855
NeuPre,ENSMUSG00000022987,Zfp641,0.09864064133844545,0.1175449010924135,0.3151787757190424
NeuPre,ENSMUSG00000023019,Gpd1,0.1896131056117114,0.3422796089048928,0.3138466693617433
NeuPre,ENSMUSG00000030498,Gas2,0.11571976298361798,0.12151057831432159,0.31374001705725985
NeuPre,ENSMUSG00000040447,Spns2,0.09933774834437085,0.10044496937129675,0.31331510023557385
NeuPre,ENSMUSG00000024589,Nedd4l,0.8469850121993726,2.7515449484630925,0.3132412714568453
NeuPre,ENSMUSG00000041607,Mbp,0.11188567445102823,0.10567866498544702,0.31118515092476695
NeuPre,ENSMUSG00000030302,Atp2b2,0.42767514813523877,0.7185606295046804,0.31030168335905606
NeuPre,ENSMUSG00000006362,Cbfa2t3,0.2481700941094458,0.36586973441023646,0.3102661627105845
NeuPre,ENSMUSG00000026447,Pik3c2b,0.12234227953990938,0.11190080781340137,0.309372236764869
NeuPre,ENSMUSG00000045498,Pcdhb3,0.09027535726734054,0.09041177507178634,0.30926436064895335
NeuPre,ENSMUSG00000029121,Crmp1,0.286859532938306,0.32614018694092917,0.308781798705271
NeuPre,ENSMUSG00000027217,Tspan18,0.11815963750435692,0.1674022681860188,0.3087789051585196
NeuPre,ENSMUSG00000053825,Ppfia2,0.5186476124085047,1.2598994656185474,0.30876983241857325
NeuPre,ENSMUSG00000062591,Tubb4a,0.12931334959916346,0.1640235509817132,0.30720604656589745
NeuPre,ENSMUSG00000053046,Brsk2,0.24363889857093063,0.2510674434567608,0.3062123558953067
NeuPre,ENSMUSG00000064293,Cntn4,0.3712094806552806,0.7452307412848969,0.30598085503475414
NeuPre,ENSMUSG00000010505,Myt1,0.5726734053677239,0.9310616502418523,0.30553353451844156
NeuPre,ENSMUSG00000053024,Cntn2,0.07563611014290694,0.08274807457062963,0.30544888720823304
NeuPre,ENSMUSG00000021725,Parp8,0.8434994771697456,4.267520813258342,0.3054328849258865
NeuPre,ENSMUSG00000090061,Nwd2,0.06204252352736145,0.09106672920085926,0.3052582851017518
NeuPre,ENSMUSG00000009207,Lnpk,0.2997560125479261,0.4180641350867951,0.30496789922499234
NeuPre,ENSMUSG00000050751,Pgbd5,0.15406064830951552,0.17188399323813125,0.30484706368769243
NeuPre,ENSMUSG00000024064,Galnt14,0.12513070756361103,0.19861492452480367,0.30411922184683216
NeuPre,ENSMUSG00000034336,Ina,0.12025095852213315,0.12941829412527195,0.3034674786487579
NeuPre,ENSMUSG00000046607,Hrk,0.1167654234925061,0.15067397592856022,0.30330661702794204
NeuPre,ENSMUSG00000033981,Gria2,0.3419309864064134,0.4959443602246895,0.30233037320521805
NeuPre,ENSMUSG00000025938,Slco5a1,0.16730568142209828,0.18709868627316772,0.3003235018047544
NeuPre,ENSMUSG00000072437,Nanos1,0.109794353433252,0.1641308553738513,0.3001286781734762
