cell_group,gene_id,gene_short_name,fraction_expressing,mean_expression,specificity
Reprogramming,ENSMUSG00000061740,Cyp2d22,0.05599022004889975,0.053050565629645094,0.4057859292558904
Reprogramming,ENSMUSG00000029245,Epha5,0.6781907090464547,1.8497035275898746,0.40563950955443273
Reprogramming,ENSMUSG00000063297,Luzp2,0.8177506112469438,4.594691797104397,0.4031544748539513
Reprogramming,ENSMUSG00000032860,P2ry2,0.08073349633251833,0.08531855668979632,0.40257499079559733
Reprogramming,ENSMUSG00000032038,St3gal4,0.3843520782396088,0.6039909806987499,0.4025520487911959
Reprogramming,ENSMUSG00000041272,Tox,0.5206356968215159,1.189817577096606,0.40147500086343124
Reprogramming,ENSMUSG00000032500,Dclk3,0.10855745721271394,0.11090121761217611,0.40109379478547247
Reprogramming,ENSMUSG00000039058,Ak5,0.18767726161369194,0.25446727193353247,0.3991677086657337
Reprogramming,ENSMUSG00000031283,Chrdl1,0.3615158924205379,0.5970528688457387,0.3985735125208727
Reprogramming,ENSMUSG00000026989,Dapl1,0.06293398533007336,0.06739649415644593,0.39584562906344456
Reprogramming,ENSMUSG00000068373,D430041D05Rik,0.13985330073349633,0.24353474944733117,0.3946203526529084
Reprogramming,ENSMUSG00000049422,Chchd10,0.2730073349633252,0.3881001671024128,0.3942494568056637
Reprogramming,ENSMUSG00000014773,Dll1,0.1498288508557457,0.16883818520454297,0.3935103418653785
Reprogramming,ENSMUSG00000027577,Chrna4,0.33051344743276284,0.6003753322594056,0.3922269172038859
Reprogramming,ENSMUSG00000028655,Mfsd2a,0.07256723716381418,0.07726221570950527,0.3917253555345488
Reprogramming,ENSMUSG00000032011,Thy1,0.1941320293398533,0.24387948796554657,0.39036136612902284
Reprogramming,ENSMUSG00000050875,Minar2,0.1459168704156479,0.15830377044157826,0.39021830923756673
Reprogramming,ENSMUSG00000041482,Piezo2,0.6057212713936431,2.946913369069524,0.3899312082708636
Reprogramming,ENSMUSG00000025938,Slco5a1,0.08572127139364304,0.09018298078360916,0.3896254716393881
Reprogramming,ENSMUSG00000036192,Rorb,0.8438630806845966,4.749715252279932,0.3879759387173155
Reprogramming,ENSMUSG00000015879,Fam184b,0.09334963325183374,0.09842910256354824,0.38700840151284166
Reprogramming,ENSMUSG00000017897,Eya2,0.4099755501222494,0.8551277749812243,0.3846341062794143
Reprogramming,ENSMUSG00000041361,Myzap,0.18552567237163814,0.2431178014037557,0.3845237189936058
Reprogramming,ENSMUSG00000039533,Mmd2,0.07682151589242053,0.08757009719049486,0.382938049346347
Reprogramming,ENSMUSG00000030701,Plekhb1,0.3899266503667482,0.6539359752977644,0.38067130025437923
Reprogramming,ENSMUSG00000033308,Dpyd,0.22655256723716383,0.27428107910704336,0.3798570852875339
Reprogramming,ENSMUSG00000049690,Nckap5,0.6287530562347188,1.9936099303709893,0.37904164319670164
Reprogramming,ENSMUSG00000044716,Dok7,0.2754523227383863,0.35028071912395237,0.37869235810540736
Reprogramming,ENSMUSG00000067586,S1pr3,0.6499266503667481,3.013301754851785,0.3761212319278957
Reprogramming,ENSMUSG00000028360,Slc44a5,0.11481662591687042,0.16496009100889472,0.37542024159988197
Reprogramming,ENSMUSG00000001270,Ckb,0.8853300733496332,5.502456186959668,0.3753386084141035
Reprogramming,ENSMUSG00000032719,Sbspon,0.07662591687041564,0.07939287527313263,0.3742440373828092
Reprogramming,ENSMUSG00000022790,Igsf11,0.3887041564792176,0.597215879352853,0.3725293595684265
Reprogramming,ENSMUSG00000068154,Insm1,0.09931540342298288,0.12570536789907835,0.3706717165040725
Reprogramming,ENSMUSG00000028631,Kcnq4,0.6694865525672372,1.64706669344004,0.3694830983616134
Reprogramming,ENSMUSG00000095139,Pou3f2,0.0569682151589242,0.05631083013004648,0.36784174017416005
Reprogramming,ENSMUSG00000036718,Micall2,0.20591687041564793,0.2587073566669321,0.3675570697468167
Reprogramming,ENSMUSG00000026475,Rgs16,0.25618581907090465,0.34452371320365965,0.3675397488513239
Reprogramming,ENSMUSG00000040428,Plekha4,0.13061124694376527,0.14165251203764723,0.36664212362618576
Reprogramming,ENSMUSG00000071424,Grid2,0.7369682151589242,2.5837626771494753,0.36536205452461656
Reprogramming,ENSMUSG00000020173,Cobl,0.5409779951100244,1.181229378632133,0.3638727170065714
Reprogramming,ENSMUSG00000041794,Myrip,0.0882640586797066,0.08969749002393022,0.36371772124007884
Reprogramming,ENSMUSG00000040624,Plekhg1,0.411638141809291,0.7140534552016915,0.3627417123036707
Reprogramming,ENSMUSG00000098395,Gm27998,0.1358435207823961,0.13916084225158673,0.3625836953803475
Reprogramming,ENSMUSG00000036790,Slitrk2,0.13555012224938875,0.12733546228577194,0.36197252488533926
Reprogramming,ENSMUSG00000048707,Tprn,0.15256723716381418,0.16261363145012012,0.3613333021236841
Reprogramming,ENSMUSG00000025592,Dach2,0.24547677261613693,0.35181071353795934,0.36101361759892947
Reprogramming,ENSMUSG00000024867,Pip5k1b,0.2809290953545232,0.4108191421808485,0.3604889768827533
Reprogramming,ENSMUSG00000053279,Aldh1a1,0.42352078239608804,1.1346498375034757,0.3596455296045825
Reprogramming,ENSMUSG00000024697,Gna14,0.1704645476772616,0.2818465778024802,0.35884367812302975
Reprogramming,ENSMUSG00000055471,Alk,0.3425916870415648,1.375335379425351,0.3585955701333561
Reprogramming,ENSMUSG00000050447,Lypd6,0.1115403422982885,0.124247743797985,0.3585023156530408
Reprogramming,ENSMUSG00000052613,Pcdh15,0.34146699266503666,1.1600352001219696,0.3582300789844517
Reprogramming,ENSMUSG00000037754,Ppp1r16b,0.13418092909535453,0.14468460391770885,0.35794360026164407
Reprogramming,ENSMUSG00000034245,Hdac11,0.2476283618581907,0.29339448724822437,0.35690219778082977
Reprogramming,ENSMUSG00000031488,Rab11fip1,0.10880195599022005,0.1096862176287779,0.3564612593964328
Reprogramming,ENSMUSG00000025921,Rdh10,0.6002444987775061,1.4202073669619337,0.3550049316809526
Reprogramming,ENSMUSG00000032883,Acsl3,0.467041564792176,0.8723123388007993,0.35498829118040753
Reprogramming,ENSMUSG00000020474,Polm,0.09447432762836186,0.1000328335438555,0.3544246475273377
Reprogramming,ENSMUSG00000055538,Zcchc24,0.5395110024449877,1.0419394158603292,0.3540376059168826
Reprogramming,ENSMUSG00000024219,Anks1,0.6841075794621027,1.8626594866772,0.3538788372120619
Reprogramming,ENSMUSG00000054863,Tafa5,0.4745721271393643,0.7008500138510612,0.3533039255516439
Reprogramming,ENSMUSG00000030986,Dhx32,0.6020537897310514,1.2448330294568763,0.3529627570033117
Reprogramming,ENSMUSG00000021868,Ppif,0.06757946210268949,0.06155724112400809,0.35159073764458537
Reprogramming,ENSMUSG00000027797,Dclk1,0.6464058679706601,2.1692225891713055,0.3513864187644967
Reprogramming,ENSMUSG00000044707,Ccnjl,0.1617114914425428,0.17072196787331023,0.35136918136331075
Reprogramming,ENSMUSG00000032036,Kirrel3,0.6317359413202934,2.5117736546166047,0.3510909177001159
Reprogramming,ENSMUSG00000029167,Ppargc1a,0.1939364303178484,0.25474979228807826,0.35057195407651065
Reprogramming,ENSMUSG00000028780,Sema3c,0.2069437652811736,0.258579326318444,0.3504304248819621
Reprogramming,ENSMUSG00000026442,Nfasc,0.42024449877750614,0.7470293614410866,0.34945495290544515
Reprogramming,ENSMUSG00000018334,Ksr1,0.2150122249388753,0.27255570473411844,0.3490229708323549
Reprogramming,ENSMUSG00000035246,Pcyt1b,0.12298288508557458,0.11546108157765189,0.3487305550307991
Reprogramming,ENSMUSG00000062151,Unc13c,0.33315403422982887,0.6367297116463169,0.34843419957337307
Reprogramming,ENSMUSG00000026778,Prkcq,0.08430317848410758,0.08407559250771376,0.3467040230162155
Reprogramming,ENSMUSG00000052364,B630019K06Rik,0.09716381418092909,0.10833636242363248,0.3462611661012608
Reprogramming,ENSMUSG00000061080,Lsamp,0.6602444987775061,3.6379978987491324,0.3455276115390613
Reprogramming,ENSMUSG00000024516,Sec11c,0.23662591687041565,0.2953303744388245,0.34525678261047676
Reprogramming,ENSMUSG00000005360,Slc1a3,0.5715403422982885,1.305325928820369,0.3450361658897051
Reprogramming,ENSMUSG00000029189,Sel1l3,0.26904645476772615,0.40775807125426994,0.3438716980039608
Reprogramming,ENSMUSG00000028373,Astn2,0.3338875305623472,0.7950392366465003,0.3435841559618259
Reprogramming,ENSMUSG00000030111,A2m,0.4328117359413203,2.0898027154156886,0.3433951061215885
Reprogramming,ENSMUSG00000036466,Megf11,0.09633251833740832,0.2090897096845694,0.34336268340569176
Reprogramming,ENSMUSG00000029757,Dync1i1,0.156919315403423,0.4900349751788716,0.34308818645212746
Reprogramming,ENSMUSG00000021725,Parp8,0.5879706601466993,1.8144049021128112,0.342747485727242
Reprogramming,ENSMUSG00000021221,Dpf3,0.2868948655256724,0.40280499793476215,0.3423791377015941
Reprogramming,ENSMUSG00000025909,Sntg1,0.3107090464547677,0.5231381676926029,0.34237116356691444
Reprogramming,ENSMUSG00000042115,Klhdc8a,0.07432762836185819,0.07326814630822938,0.34213395691540316
Reprogramming,ENSMUSG00000090122,Kcne1l,0.1678239608801956,0.23313777327175425,0.3417858509613029
Reprogramming,ENSMUSG00000032482,Cspg5,0.5088997555012225,0.9574961375398113,0.34152867851170765
Reprogramming,ENSMUSG00000025425,St8sia5,0.2184841075794621,0.26912389133003184,0.3412607448297076
Reprogramming,ENSMUSG00000026587,Astn1,0.45975550122249387,0.854066000201185,0.3398976186119058
Reprogramming,ENSMUSG00000012819,Cdh23,0.18078239608801955,0.27050098445065607,0.33975028294675325
Reprogramming,ENSMUSG00000056073,Grik2,0.2949633251833741,0.8017209997653035,0.33901359324117686
Reprogramming,ENSMUSG00000063531,Sema3e,0.5170660146699266,1.0053475702971886,0.3384603416217059
Reprogramming,ENSMUSG00000034762,Glis1,0.11496332518337408,0.11503048682462388,0.33842154736640384
Reprogramming,ENSMUSG00000033295,Ptprf,0.48034229828850855,0.792761759302761,0.3376402719960243
Reprogramming,ENSMUSG00000032060,Cryab,0.7460146699266503,3.521846311009798,0.3372560864106412
Reprogramming,ENSMUSG00000026058,Khdrbs2,0.21633251833740832,0.3341541735805024,0.33681811889618707
Reprogramming,ENSMUSG00000043531,Sorcs1,0.6317848410757946,2.157493788992565,0.33621657852596987
Reprogramming,ENSMUSG00000021219,Rgs6,0.20244498777506112,0.336665893375333,0.33574792525550223
Reprogramming,ENSMUSG00000009394,Syn2,0.26449877750611245,0.33011378628175797,0.33518884241566216
Reprogramming,ENSMUSG00000074736,Syndig1,0.11422982885085575,0.12710510915049247,0.3345241066740753
Reprogramming,ENSMUSG00000039959,Hip1,0.8474327628361858,4.194514825754436,0.3344080166300334
Reprogramming,ENSMUSG00000045094,Arhgef37,0.058288508557457215,0.053894601015713806,0.3336920129331181
Reprogramming,ENSMUSG00000021303,Gng4,0.05814180929095355,0.05319677007250356,0.33367666919734984
Reprogramming,ENSMUSG00000063887,Nlgn1,0.9295843520782396,10.425776994067357,0.3335349949687686
Reprogramming,ENSMUSG00000026235,Epha4,0.4130562347188264,0.6616084492884456,0.33343122223587196
Reprogramming,ENSMUSG00000006782,Cnp,0.1491442542787286,0.16620299427981675,0.33341367267045285
Reprogramming,ENSMUSG00000038296,Galnt18,0.23555012224938876,0.44694520778359453,0.33316767131278346
Reprogramming,ENSMUSG00000026447,Pik3c2b,0.051246943765281175,0.046065732752903314,0.3330600395311203
Reprogramming,ENSMUSG00000020140,Lgr5,0.0736919315403423,0.09066522217662971,0.332705852626794
Reprogramming,ENSMUSG00000039057,Myo16,0.18014669926650367,0.21064458043842374,0.3323485100174519
Reprogramming,ENSMUSG00000020591,Ntsr2,0.08567237163814181,0.08971350523288935,0.3323364457067266
Reprogramming,ENSMUSG00000065934,Gm25630,0.15466992665036675,0.14201262526481373,0.33230056372031613
Reprogramming,ENSMUSG00000079470,Utp14b,0.11290953545232274,0.1070230112646689,0.33184501561990654
Reprogramming,ENSMUSG00000018411,Mapt,0.3704645476772616,0.5981849757703468,0.33179645780820133
Reprogramming,ENSMUSG00000035615,Frmpd1,0.3734963325183374,0.5052003610292795,0.3314776814735344
Reprogramming,ENSMUSG00000037989,Wnk2,0.39374083129584353,0.5814407148598615,0.3310730732916001
Reprogramming,ENSMUSG00000024064,Galnt14,0.06894865525672372,0.0950765928695052,0.33059898516892117
Reprogramming,ENSMUSG00000025582,Nptx1,0.07168704156479218,0.10254455300292555,0.3304282938313413
Reprogramming,ENSMUSG00000022231,Sema5a,0.7876772616136919,3.0013939746382823,0.33001236184445626
Reprogramming,ENSMUSG00000031342,Gpm6b,0.84440097799511,3.030652808214282,0.3293708872757498
Reprogramming,ENSMUSG00000033684,Qsox1,0.7430317848410758,2.105134217736979,0.32874042103133516
Reprogramming,ENSMUSG00000052430,Bmpr1b,0.14860635696821517,0.20581163103163538,0.32863214385075257
Reprogramming,ENSMUSG00000029381,Shroom3,0.3261124694376528,0.698883023917142,0.3284265957528528
Reprogramming,ENSMUSG00000038580,Sct,0.08797066014669927,0.13281724934243863,0.32790311547043427
Reprogramming,ENSMUSG00000000223,Drp2,0.11872860635696822,0.1190726895586351,0.3273473637327601
Reprogramming,ENSMUSG00000030077,Chl1,0.461760391198044,1.0124222526586186,0.32701218154374245
Reprogramming,ENSMUSG00000041417,Pik3r1,0.7699755501222494,2.674537492931974,0.3264264183204655
Reprogramming,ENSMUSG00000025020,Slit1,0.2995110024449878,0.760044429061154,0.3258462217159047
Reprogramming,ENSMUSG00000050711,Scg2,0.06968215158924206,0.09854544998964815,0.3245380157423524
Reprogramming,ENSMUSG00000042680,Garem1,0.31095354523227386,0.4220154019123597,0.3240380663593172
Reprogramming,ENSMUSG00000045875,Adra1a,0.1965281173594132,0.27856631520525127,0.3239630280521091
Reprogramming,ENSMUSG00000052512,Nav2,0.7357457212713936,3.239257960252374,0.3232628216199597
Reprogramming,ENSMUSG00000023224,Serping1,0.26288508557457213,0.3770831211067214,0.32287720260941233
Reprogramming,ENSMUSG00000021071,Trim9,0.2603422982885086,0.3905206464832225,0.3228730431744755
Reprogramming,ENSMUSG00000022707,Gbe1,0.3705623471882641,0.5667276606286591,0.32194107996886323
Reprogramming,ENSMUSG00000027820,Mme,0.2089486552567237,0.25120477255248613,0.3217290720573319
Reprogramming,ENSMUSG00000030739,Myh14,0.21750611246943766,0.2528097566693673,0.3207747033256986
Reprogramming,ENSMUSG00000070498,Tmem132b,0.36366748166259166,0.7117224072317153,0.3198244144496104
Reprogramming,ENSMUSG00000021703,Serinc5,0.508557457212714,0.8984880757266052,0.31976830612652396
Reprogramming,ENSMUSG00000050965,Prkca,0.508997555012225,1.0518227827338409,0.31960199227943953
Reprogramming,ENSMUSG00000042129,Rassf4,0.380440097799511,0.5712222686726044,0.3188866071844575
Reprogramming,ENSMUSG00000033849,B3galt2,0.15726161369193153,0.1842937259724941,0.3188682445753851
Reprogramming,ENSMUSG00000054256,Msi1,0.2741320293398533,0.34957650770820253,0.31708780741802056
Reprogramming,ENSMUSG00000033720,Sfxn5,0.28787286063569684,0.49205998028122877,0.31656226305915636
Reprogramming,ENSMUSG00000031189,Aff2,0.4794132029339853,0.855760107738886,0.31630208300912466
Reprogramming,ENSMUSG00000041552,Ptchd1,0.17080684596577017,0.21305922302121166,0.3162296063920361
Reprogramming,ENSMUSG00000042388,Dlgap3,0.08004889975550122,0.10433966954816835,0.3161241548502015
Reprogramming,ENSMUSG00000024211,Grm8,0.17643031784841076,0.2991177878605978,0.31567433376658227
Reprogramming,ENSMUSG00000037833,Sh2d4b,0.07276283618581907,0.08302899939034049,0.3154769475425673
Reprogramming,ENSMUSG00000001911,Nfix,0.8955990220048899,4.323493982965257,0.3154052114091864
Reprogramming,ENSMUSG00000001020,S100a4,0.10992665036674816,0.13663336075966498,0.31538973394255565
Reprogramming,ENSMUSG00000074457,S100a16,0.2493398533007335,0.28624134732085166,0.31516787427618986
Reprogramming,ENSMUSG00000031737,Irx5,0.1484596577017115,0.15180996503462754,0.3145431748456209
Reprogramming,ENSMUSG00000028664,Ephb2,0.5905134474327628,1.4513384904919162,0.313991029903803
Reprogramming,ENSMUSG00000030268,Bcat1,0.14885085574572127,0.17129507260947396,0.313544638411397
Reprogramming,ENSMUSG00000021196,Pfkp,0.5312958435207824,0.9224021789977175,0.313346721037397
Reprogramming,ENSMUSG00000024827,Gldc,0.10249388753056235,0.1040069746790611,0.3127807359011935
Reprogramming,ENSMUSG00000026566,Mpzl1,0.315158924205379,0.449270422176423,0.3126142920568673
Reprogramming,ENSMUSG00000045382,Cxcr4,0.20987775061124694,0.2624714629861826,0.31237786238330567
Reprogramming,ENSMUSG00000035314,Gdpd5,0.29926650366748164,0.42433671829142394,0.31154454494832196
Reprogramming,ENSMUSG00000070803,Cited4,0.12068459657701712,0.14784798107638733,0.3110829963773172
Reprogramming,ENSMUSG00000047496,Rnf152,0.0789242053789731,0.09528822597580908,0.31095278941106186
Reprogramming,ENSMUSG00000037031,Tspan15,0.5315403422982885,1.1550734207391287,0.3106859881991023
Reprogramming,ENSMUSG00000043668,Tox3,0.5675794621026895,1.282757290807027,0.3105202844707754
Reprogramming,ENSMUSG00000102758,Naaladl2,0.5650855745721272,1.2336630904661405,0.30963739431022175
Reprogramming,ENSMUSG00000003410,Elavl3,0.2998044009779951,0.5939924899220426,0.3089991477360733
Reprogramming,ENSMUSG00000037605,Adgrl3,0.9071393643031784,5.2042833796035035,0.308784416032446
Reprogramming,ENSMUSG00000020303,Stc2,0.08376528117359414,0.10190808366098446,0.3087098851706326
Reprogramming,ENSMUSG00000070733,Fryl,0.613838630806846,1.2153790223170904,0.3086728348570197
Reprogramming,ENSMUSG00000027993,Trim2,0.6669926650366749,1.79921383355508,0.30827334576138754
Reprogramming,ENSMUSG00000032092,Mpzl2,0.16919315403422983,0.25621983314171043,0.30812345676786557
Reprogramming,ENSMUSG00000037736,Limch1,0.19207823960880197,0.22040274698671306,0.3079695000116309
Reprogramming,ENSMUSG00000051486,Pcdhb11,0.05809290953545232,0.05637729524373562,0.3076090583585753
Reprogramming,ENSMUSG00000033502,Cdc14a,0.2309046454767726,0.2690185336868068,0.30709729208202863
Reprogramming,ENSMUSG00000027692,Tnik,0.7195110024449878,2.066686296921376,0.30656500757710037
Reprogramming,ENSMUSG00000045095,Magi1,0.830122249388753,3.7570779407922896,0.30565885608663323
Reprogramming,ENSMUSG00000050587,Lrrc4c,0.5066503667481662,0.9065046209361112,0.3050034526577601
Reprogramming,ENSMUSG00000033510,Otud7a,0.36841075794621025,0.6631510499464823,0.30483149921816743
Reprogramming,ENSMUSG00000031647,Mfap3l,0.33193154034229827,0.43679770704735305,0.303973520318051
Reprogramming,ENSMUSG00000002459,Rgs20,0.0682640586797066,0.07538050998992465,0.3038591861287627
Reprogramming,ENSMUSG00000032252,Glce,0.6850855745721272,2.013010421379511,0.30351057931760184
Reprogramming,ENSMUSG00000034394,Lif,0.05628361858190709,0.060021728191360986,0.30322249149614056
Reprogramming,ENSMUSG00000016349,Eef1a2,0.052665036674816625,0.06549763682375483,0.3032122527760611
Reprogramming,ENSMUSG00000000093,Tbx2,0.299559902200489,0.3626537835891671,0.30284644081507395
Reprogramming,ENSMUSG00000038602,Slc35f1,0.5582885085574573,1.571549704243542,0.3027521090748886
Reprogramming,ENSMUSG00000040867,Begain,0.07305623471882641,0.07601938285060154,0.30270434398832213
Reprogramming,ENSMUSG00000048960,Prex2,0.12963325183374083,0.128989207616218,0.3020532976006629
Reprogramming,ENSMUSG00000029408,Abcb9,0.06019559902200489,0.05932287803012983,0.3017676149798041
Reprogramming,ENSMUSG00000019803,Nr2e1,0.08146699266503668,0.07803209834229419,0.30170022002008234
Reprogramming,ENSMUSG00000044288,Cnr1,0.0615158924205379,0.06951700931781347,0.30151057195820574
Reprogramming,ENSMUSG00000058145,Adamts17,0.17007334963325182,0.2003954661110964,0.3014106394873941
Reprogramming,ENSMUSG00000029168,Dpysl5,0.30665036674816626,0.38230918908061146,0.30098856904981297
Reprogramming,ENSMUSG00000014496,Ankrd28,0.606601466992665,1.395721002508714,0.30092522136981326
Reprogramming,ENSMUSG00000001985,Grik3,0.19144254278728606,0.28188832707650635,0.3007729032196583
Reprogramming,ENSMUSG00000022340,Sybu,0.07833740831295843,0.07866265746082002,0.3006261688995425
Reprogramming,ENSMUSG00000005958,Ephb3,0.08205378973105135,0.07764830685053617,0.30042732329283717
Reprogramming,ENSMUSG00000036377,C530008M17Rik,0.22591687041564792,0.36940710774623714,0.30014786738066523
Reprogramming,ENSMUSG00000031661,Nkd1,0.3032762836185819,0.46327684223276694,0.3001233510739052
